model,curve,x,y,threshold
Random Forest,PR,0.84251968503937,0.4863636363636364,0.3542264702630968
Random Forest,PR,0.84251968503937,0.4885844748858447,0.3557774859716231
Random Forest,PR,0.84251968503937,0.4908256880733945,0.356024910177824
Random Forest,PR,0.8346456692913385,0.48847926267281105,0.35835978286587755
Random Forest,PR,0.8346456692913385,0.49074074074074076,0.35918606436736633
Random Forest,PR,0.8346456692913385,0.4930232558139535,0.3592563350796081
Random Forest,PR,0.8267716535433071,0.49065420560747663,0.36072722013153113
Random Forest,PR,0.8188976377952756,0.48826291079812206,0.361890799040734
Random Forest,PR,0.8188976377952756,0.49056603773584906,0.3652765110549283
Random Forest,PR,0.8188976377952756,0.4928909952606635,0.366234089078753
Random Forest,PR,0.8188976377952756,0.49523809523809526,0.36717210776019116
Random Forest,PR,0.8110236220472441,0.49282296650717705,0.3711151742195652
Random Forest,PR,0.8110236220472441,0.4951923076923077,0.37141566988148655
Random Forest,PR,0.8110236220472441,0.4975845410628019,0.3732686368932532
Random Forest,PR,0.8110236220472441,0.5,0.3759200484570448
Random Forest,PR,0.8110236220472441,0.5024390243902439,0.3772793135898953
Random Forest,PR,0.8110236220472441,0.5049019607843137,0.3794481718797306
Random Forest,PR,0.8110236220472441,0.5073891625615764,0.37977243785873077
Random Forest,PR,0.8110236220472441,0.5099009900990099,0.38089366129423285
Random Forest,PR,0.8110236220472441,0.5124378109452736,0.38311389466274115
Random Forest,PR,0.8031496062992126,0.51,0.38510226011941884
Random Forest,PR,0.8031496062992126,0.5125628140703518,0.385882526739804
Random Forest,PR,0.7952755905511811,0.51010101010101,0.38689016022915523
Random Forest,PR,0.7952755905511811,0.5126903553299492,0.387922258677121
Random Forest,PR,0.7874015748031497,0.5102040816326531,0.3916347348517923
Random Forest,PR,0.7874015748031497,0.5128205128205128,0.3936940146252023
Random Forest,PR,0.7795275590551181,0.5103092783505154,0.3941871169647683
Random Forest,PR,0.7795275590551181,0.5129533678756477,0.3946584776821455
Random Forest,PR,0.7795275590551181,0.515625,0.39615483863074635
Random Forest,PR,0.7716535433070866,0.5130890052356021,0.39902861207287527
Random Forest,PR,0.7716535433070866,0.5157894736842106,0.3991177329174494
Random Forest,PR,0.7716535433070866,0.5185185185185185,0.39989112896914597
Random Forest,PR,0.7637795275590551,0.5159574468085106,0.4027831191493865
Random Forest,PR,0.7559055118110236,0.5133689839572193,0.40281035387426806
Random Forest,PR,0.7559055118110236,0.5161290322580645,0.40377038116615627
Random Forest,PR,0.7559055118110236,0.518918918918919,0.4043707035353317
Random Forest,PR,0.7559055118110236,0.5217391304347826,0.4058616367375187
Random Forest,PR,0.7559055118110236,0.5245901639344263,0.4123411824624582
Random Forest,PR,0.7480314960629921,0.521978021978022,0.4125513860503451
Random Forest,PR,0.7401574803149606,0.5193370165745856,0.41519567387851636
Random Forest,PR,0.7401574803149606,0.5222222222222223,0.4205377647862573
Random Forest,PR,0.7401574803149606,0.5251396648044693,0.4210382835364563
Random Forest,PR,0.7401574803149606,0.5280898876404494,0.42380853750064706
Random Forest,PR,0.7401574803149606,0.5310734463276836,0.4287753351767457
Random Forest,PR,0.7322834645669292,0.5284090909090909,0.42891559011645886
Random Forest,PR,0.7322834645669292,0.5314285714285715,0.4313416099811766
Random Forest,PR,0.7322834645669292,0.5344827586206896,0.4335348735899153
Random Forest,PR,0.7322834645669292,0.5375722543352601,0.4348589495000276
Random Forest,PR,0.7244094488188977,0.5348837209302325,0.43814492851829745
Random Forest,PR,0.7244094488188977,0.5380116959064327,0.43892189482705385
Random Forest,PR,0.7244094488188977,0.5411764705882353,0.4401311336894342
Random Forest,PR,0.7244094488188977,0.5443786982248521,0.44101344391361014
Random Forest,PR,0.7165354330708661,0.5416666666666666,0.44225702419148355
Random Forest,PR,0.7086614173228346,0.5389221556886228,0.4427130722930737
Random Forest,PR,0.7086614173228346,0.5421686746987951,0.44467724948874254
Random Forest,PR,0.7086614173228346,0.5454545454545454,0.4450066755806388
Random Forest,PR,0.7086614173228346,0.5487804878048781,0.4488208965300447
Random Forest,PR,0.7086614173228346,0.5521472392638037,0.4504559640864021
Random Forest,PR,0.7086614173228346,0.5555555555555556,0.453018811152363
Random Forest,PR,0.7007874015748031,0.5527950310559007,0.4530576291912429
Random Forest,PR,0.7007874015748031,0.55625,0.4600535884012379
Random Forest,PR,0.7007874015748031,0.559748427672956,0.46039355289362266
Random Forest,PR,0.7007874015748031,0.5632911392405063,0.463035599008981
Random Forest,PR,0.7007874015748031,0.5668789808917197,0.4632587407186384
Random Forest,PR,0.7007874015748031,0.5705128205128205,0.4636793763916388
Random Forest,PR,0.6929133858267716,0.567741935483871,0.4639300633007917
Random Forest,PR,0.6929133858267716,0.5714285714285714,0.46621647939431354
Random Forest,PR,0.6929133858267716,0.5751633986928104,0.46987199096799065
Random Forest,PR,0.6929133858267716,0.5789473684210527,0.46989439972187014
Random Forest,PR,0.6850393700787402,0.5761589403973509,0.47003213052264264
Random Forest,PR,0.6771653543307087,0.5733333333333334,0.47292264567629866
Random Forest,PR,0.6771653543307087,0.5771812080536913,0.4730631004734964
Random Forest,PR,0.6771653543307087,0.581081081081081,0.47353550427992663
Random Forest,PR,0.6771653543307087,0.5850340136054422,0.4742648321094882
Random Forest,PR,0.6692913385826772,0.5821917808219178,0.47744500092217845
Random Forest,PR,0.6692913385826772,0.5862068965517241,0.47826250714853563
Random Forest,PR,0.6614173228346457,0.5833333333333334,0.47932353018258644
Random Forest,PR,0.6535433070866141,0.5804195804195804,0.48003701345553446
Random Forest,PR,0.6456692913385826,0.5774647887323944,0.48634818910594285
Random Forest,PR,0.6456692913385826,0.5815602836879432,0.4874060728983788
Random Forest,PR,0.6377952755905512,0.5785714285714286,0.4874764766038785
Random Forest,PR,0.6377952755905512,0.5827338129496403,0.48850316547574657
Random Forest,PR,0.6377952755905512,0.5869565217391305,0.4893436767453186
Random Forest,PR,0.6377952755905512,0.5912408759124088,0.49121776496535224
Random Forest,PR,0.6377952755905512,0.5955882352941176,0.4939078692829295
Random Forest,PR,0.6377952755905512,0.6,0.4999826794823673
Random Forest,PR,0.6377952755905512,0.6044776119402985,0.5020635808299042
Random Forest,PR,0.6299212598425197,0.6015037593984962,0.5059242215296594
Random Forest,PR,0.6299212598425197,0.6060606060606061,0.5074966793953286
Random Forest,PR,0.6299212598425197,0.6106870229007634,0.5083187844399665
Random Forest,PR,0.6220472440944882,0.6076923076923076,0.5100716036227794
Random Forest,PR,0.6220472440944882,0.6124031007751938,0.5109889576117562
Random Forest,PR,0.6220472440944882,0.6171875,0.5112342496264803
Random Forest,PR,0.6141732283464567,0.6141732283464567,0.512323459156496
Random Forest,PR,0.6141732283464567,0.6190476190476191,0.5125099029827888
Random Forest,PR,0.6141732283464567,0.624,0.5155389263145101
Random Forest,PR,0.6062992125984252,0.6209677419354839,0.5156711339906493
Random Forest,PR,0.5984251968503937,0.6178861788617886,0.515912095121497
Random Forest,PR,0.5984251968503937,0.6229508196721312,0.5168385282125603
Random Forest,PR,0.5984251968503937,0.628099173553719,0.5171548961104756
Random Forest,PR,0.5984251968503937,0.6333333333333333,0.5193840078658765
Random Forest,PR,0.5905511811023622,0.6302521008403361,0.5236261806416821
Random Forest,PR,0.5826771653543307,0.6271186440677966,0.5238018041650216
Random Forest,PR,0.5826771653543307,0.6324786324786325,0.5268524754663029
Random Forest,PR,0.5748031496062992,0.6293103448275862,0.5290455687583722
Random Forest,PR,0.5669291338582677,0.6260869565217392,0.530315488784817
Random Forest,PR,0.5590551181102362,0.6228070175438597,0.5320545166598485
Random Forest,PR,0.5511811023622047,0.6194690265486725,0.5325547808136574
Random Forest,PR,0.5433070866141733,0.6160714285714286,0.5352972397528454
Random Forest,PR,0.5433070866141733,0.6216216216216216,0.5356211061839645
Random Forest,PR,0.5433070866141733,0.6272727272727273,0.5368477446151798
Random Forest,PR,0.5433070866141733,0.6330275229357798,0.5408649817955314
Random Forest,PR,0.5433070866141733,0.6388888888888888,0.5452955385905808
Random Forest,PR,0.5433070866141733,0.6448598130841121,0.5457301316174742
Random Forest,PR,0.5433070866141733,0.6509433962264151,0.5459234481915914
Random Forest,PR,0.5433070866141733,0.6571428571428571,0.5463184978760235
Random Forest,PR,0.5354330708661418,0.6538461538461539,0.5471566853822666
Random Forest,PR,0.5275590551181102,0.6504854368932039,0.5543896990161665
Random Forest,PR,0.5196850393700787,0.6470588235294118,0.5545275091132168
Random Forest,PR,0.5118110236220472,0.6435643564356436,0.5547114906809582
Random Forest,PR,0.5118110236220472,0.65,0.5562655563673662
Random Forest,PR,0.5118110236220472,0.6565656565656566,0.558770718224164
Random Forest,PR,0.5118110236220472,0.6632653061224489,0.5600675549378314
Random Forest,PR,0.5039370078740157,0.6597938144329897,0.5606953760043165
Random Forest,PR,0.49606299212598426,0.65625,0.5608702743017007
Random Forest,PR,0.4881889763779528,0.6526315789473685,0.568382847651579
Random Forest,PR,0.48031496062992124,0.648936170212766,0.57138855824563
Random Forest,PR,0.47244094488188976,0.6451612903225806,0.5720524046976774
Random Forest,PR,0.47244094488188976,0.6521739130434783,0.5730152375353369
Random Forest,PR,0.47244094488188976,0.6593406593406593,0.5732264273485175
Random Forest,PR,0.47244094488188976,0.6666666666666666,0.5790103387601367
Random Forest,PR,0.47244094488188976,0.6741573033707865,0.5811496774365188
Random Forest,PR,0.47244094488188976,0.6818181818181818,0.5825548923393173
Random Forest,PR,0.47244094488188976,0.6896551724137931,0.5832525432797285
Random Forest,PR,0.47244094488188976,0.6976744186046512,0.5837168518995043
Random Forest,PR,0.4645669291338583,0.6941176470588235,0.5841466500771977
Random Forest,PR,0.4566929133858268,0.6904761904761905,0.5847002956956162
Random Forest,PR,0.4566929133858268,0.6987951807228916,0.5851594079890264
Random Forest,PR,0.4566929133858268,0.7073170731707317,0.5874408937669602
Random Forest,PR,0.44881889763779526,0.7037037037037037,0.5901175452347774
Random Forest,PR,0.44881889763779526,0.7125,0.5909778064163353
Random Forest,PR,0.4409448818897638,0.7088607594936709,0.5936198117051811
Random Forest,PR,0.4409448818897638,0.717948717948718,0.5982193309512212
Random Forest,PR,0.4330708661417323,0.7142857142857143,0.6000187948233338
Random Forest,PR,0.4251968503937008,0.7105263157894737,0.6025804433587948
Random Forest,PR,0.41732283464566927,0.7066666666666667,0.6033997969995615
Random Forest,PR,0.41732283464566927,0.7162162162162162,0.604841029516778
Random Forest,PR,0.4094488188976378,0.7123287671232876,0.6071433941338866
Random Forest,PR,0.4015748031496063,0.7083333333333334,0.6075541661242493
Random Forest,PR,0.4015748031496063,0.7183098591549296,0.6078904770166991
Random Forest,PR,0.3937007874015748,0.7142857142857143,0.6083534682473899
Random Forest,PR,0.3858267716535433,0.7101449275362319,0.6098139053896556
Random Forest,PR,0.3779527559055118,0.7058823529411765,0.6123924566499731
Random Forest,PR,0.3700787401574803,0.7014925373134329,0.6126730973505522
Random Forest,PR,0.36220472440944884,0.696969696969697,0.6132973169030795
Random Forest,PR,0.3543307086614173,0.6923076923076923,0.6150123168488193
Random Forest,PR,0.3543307086614173,0.703125,0.6174547772867162
Random Forest,PR,0.3464566929133858,0.6984126984126984,0.6184214622229457
Random Forest,PR,0.33858267716535434,0.6935483870967742,0.6194881515526101
Random Forest,PR,0.33070866141732286,0.6885245901639344,0.6219101324383899
Random Forest,PR,0.33070866141732286,0.7,0.6233529916994832
Random Forest,PR,0.33070866141732286,0.711864406779661,0.6241394228999848
Random Forest,PR,0.33070866141732286,0.7241379310344828,0.6243561310678712
Random Forest,PR,0.33070866141732286,0.7368421052631579,0.6311962916295658
Random Forest,PR,0.3228346456692913,0.7321428571428571,0.6335706082684068
Random Forest,PR,0.31496062992125984,0.7272727272727273,0.6396480372192355
Random Forest,PR,0.31496062992125984,0.7407407407407407,0.6414149412419557
Random Forest,PR,0.30708661417322836,0.7358490566037735,0.6417743611716162
Random Forest,PR,0.2992125984251969,0.7307692307692307,0.6446384812915438
Random Forest,PR,0.29133858267716534,0.7254901960784313,0.6450311530761637
Random Forest,PR,0.28346456692913385,0.72,0.6455599126510948
Random Forest,PR,0.2755905511811024,0.7142857142857143,0.6464245160002567
Random Forest,PR,0.2677165354330709,0.7083333333333334,0.6473619478205931
Random Forest,PR,0.25984251968503935,0.7021276595744681,0.663022878440241
Random Forest,PR,0.25196850393700787,0.6956521739130435,0.6630994311147206
Random Forest,PR,0.2440944881889764,0.6888888888888889,0.6644651323606227
Random Forest,PR,0.2440944881889764,0.7045454545454546,0.6651889595466266
Random Forest,PR,0.23622047244094488,0.6976744186046512,0.6705678982339903
Random Forest,PR,0.2283464566929134,0.6904761904761905,0.6753369550505649
Random Forest,PR,0.2204724409448819,0.6829268292682927,0.6769330600620754
Random Forest,PR,0.2204724409448819,0.7,0.6772464450811126
Random Forest,PR,0.2125984251968504,0.6923076923076923,0.6804347427284209
Random Forest,PR,0.2047244094488189,0.6842105263157895,0.6843251047949783
Random Forest,PR,0.1968503937007874,0.6756756756756757,0.6845543104895617
Random Forest,PR,0.1968503937007874,0.6944444444444444,0.6858004240362474
Random Forest,PR,0.1968503937007874,0.7142857142857143,0.6864268419159741
Random Forest,PR,0.1889763779527559,0.7058823529411765,0.6935359147910044
Random Forest,PR,0.1889763779527559,0.7272727272727273,0.6980930658603943
Random Forest,PR,0.18110236220472442,0.71875,0.6990050534453628
Random Forest,PR,0.1732283464566929,0.7096774193548387,0.7003520939581569
Random Forest,PR,0.1732283464566929,0.7333333333333333,0.7020586572328829
Random Forest,PR,0.1732283464566929,0.7586206896551724,0.7021008961487866
Random Forest,PR,0.16535433070866143,0.75,0.707835269201368
Random Forest,PR,0.15748031496062992,0.7407407407407407,0.7083757028201615
Random Forest,PR,0.14960629921259844,0.7307692307692307,0.7126533359037998
Random Forest,PR,0.14173228346456693,0.72,0.7148335397820947
Random Forest,PR,0.13385826771653545,0.7083333333333334,0.7208435970933177
Random Forest,PR,0.12598425196850394,0.6956521739130435,0.7248024140983509
Random Forest,PR,0.11811023622047244,0.6818181818181818,0.7283738256906146
Random Forest,PR,0.11023622047244094,0.6666666666666666,0.7328699659287492
Random Forest,PR,0.11023622047244094,0.7,0.7367971548586707
Random Forest,PR,0.10236220472440945,0.6842105263157895,0.7459672348792389
Random Forest,PR,0.10236220472440945,0.7222222222222222,0.7489553943699733
Random Forest,PR,0.09448818897637795,0.7058823529411765,0.753925487802087
Random Forest,PR,0.09448818897637795,0.75,0.7552455906892205
Random Forest,PR,0.08661417322834646,0.7333333333333333,0.7756497297553026
Random Forest,PR,0.08661417322834646,0.7857142857142857,0.7777874225903055
Random Forest,PR,0.07874015748031496,0.7692307692307693,0.7815813367599111
Random Forest,PR,0.07874015748031496,0.8333333333333334,0.7829462141515742
Random Forest,PR,0.07874015748031496,0.9090909090909091,0.7901962683381856
Random Forest,PR,0.07086614173228346,0.9,0.7953493112795424
Random Forest,PR,0.07086614173228346,1.0,0.7999106236518275
Random Forest,PR,0.06299212598425197,1.0,0.8020044793748976
Random Forest,PR,0.05511811023622047,1.0,0.8020515388009151
Random Forest,PR,0.047244094488188976,1.0,0.8043482237007165
Random Forest,PR,0.03937007874015748,1.0,0.820608750799089
Random Forest,PR,0.031496062992125984,1.0,0.8338248500709817
Random Forest,PR,0.023622047244094488,1.0,0.858439604680103
Random Forest,PR,0.015748031496062992,1.0,0.8613801367471484
Random Forest,PR,0.007874015748031496,1.0,0.894228307164005
