n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,selected,analysis_role
336,127,209,208,1,123,4,0.84,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.85,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.86,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.87,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.88,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.89,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.9,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.91,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.92,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,123,4,0.93,0.6309523809523809,0.8,0.031496062992125984,0.9952153110047847,0.5133556869984554,0.6283987915407855,5,0.01488095238095238,1.25,0.06060606060606061,0.03898635477582846,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,124,3,0.94,0.6279761904761905,0.75,0.023622047244094488,0.9952153110047847,0.5094186791244396,0.6265060240963856,4,0.011904761904761904,1.3333333333333333,0.04580152671755725,0.029296875,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,124,3,0.95,0.6279761904761905,0.75,0.023622047244094488,0.9952153110047847,0.5094186791244396,0.6265060240963856,4,0.011904761904761904,1.3333333333333333,0.04580152671755725,0.029296875,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,124,3,0.96,0.6279761904761905,0.75,0.023622047244094488,0.9952153110047847,0.5094186791244396,0.6265060240963856,4,0.011904761904761904,1.3333333333333333,0.04580152671755725,0.029296875,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,124,3,0.97,0.6279761904761905,0.75,0.023622047244094488,0.9952153110047847,0.5094186791244396,0.6265060240963856,4,0.011904761904761904,1.3333333333333333,0.04580152671755725,0.029296875,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,124,3,0.98,0.6279761904761905,0.75,0.023622047244094488,0.9952153110047847,0.5094186791244396,0.6265060240963856,4,0.011904761904761904,1.3333333333333333,0.04580152671755725,0.029296875,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,208,1,124,3,0.99,0.6279761904761905,0.75,0.023622047244094488,0.9952153110047847,0.5094186791244396,0.6265060240963856,4,0.011904761904761904,1.3333333333333333,0.04580152671755725,0.029296875,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
